binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,informative_2,multicollinearity 3,uniform corr 1,duplicate_1,target,outliers 1,uniform corr 2,multicollinearity 2,correlated w target 1,multicollinearity 4,random choice 2,pd qcut1,outliers 2,random label num 12,corr_feature_class,correlated w target 2,pd qcut3,random choice 7,multicollinearity 1,class,scaling_combined,random choice 4_North,random choice 4_South,random choice 4_West,random label num 3_label num lo 2,random label num 3_label num lo 3,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4
0,0.007,0.515,0.001,0.001,0.001,0.157,0.292,0.391,0.29,1.7728751802835538,-0.5698466130224789,0.00036058557742846167,-1.5814763586895344,4.486224711925048,0.2955313570443912,0.8696097462523935,0.007961318798972848,0.8298257445234318,-0.8591198043389525,0,0,4.675329341637042,0.054,-0.2676439885166726,2.061259999575885,0.182,0.411,-0.10612189495116577,1.0,45608.416986169796,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.01,0.515,0.001,0.001,0.201,0.157,0.001,0.011,0.001,0.9699901234073857,0.20843951450749404,0.799322019305714,-0.39673566887304257,2.416753832890505,-0.7152578147092371,0.8038919389016406,-0.4145495147453802,5.594603691491728,-3.027409840138269,0,0,-5.090834890739975,0.371,6.2653808265598645,0.7897730987685977,0.285,0.098,0.28461432671595205,1.0,40933.31791009271,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.005,0.515,0.001,0.001,0.001,0.001,0.001,0.391,0.001,0.8384065535864281,0.6909736766762328,0.9319680913899302,0.2554509229309263,1.9422588690952223,-2.5907535216285873,0.8654988171119338,1.2756501073837954,1.8246214627932167,-3.027409840138269,1,0,-5.090834890739975,0.371,0.07041959768771555,2.6057235054584655,0.285,0.411,1.205841278871587,1.0,38001.357365136064,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.001,0.515,0.001,0.001,0.001,0.001,0.001,0.01,0.001,-0.5663508125107565,-0.09578826944855855,0.24811962406942217,-1.0910772431848683,-0.6682273705213023,0.78445059257566,0.1899381126924492,-0.2600827006850627,-5.158862353671226,-1.1514121484877395,0,0,3.051930915322077,0.371,0.10431296629762743,-8.93416247115247,0.176,0.098,0.8826233823615456,0.0,57341.61893802698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.001,0.003,0.001,0.001,0.001,0.001,0.001,0.391,0.001,-0.8043405186551533,1.2453790186240883,0.28750790582257924,-0.3538443994512106,-1.3957244514072462,-0.34378376741590333,0.11818357101808535,-1.7412603806100722,-2.255645282385937,0.5259780620906955,0,0,3.4569223811937255,0.059,4.299135696585587,-8.93416247115247,0.172,0.097,-1.4692191717462455,0.0,40450.23331664101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.013,0.515,0.001,0.001,0.001,0.001,0.001,0.391,0.001,0.5317262575317186,-0.3432299744633446,0.15836443423411745,-0.9182145747538393,1.6322755869949503,-0.8004938888733258,0.6473158369286417,-1.1497058210040503,-1.4287958239311456,-1.017188065041953,1,1,2.855668356779656,0.371,6.385886035073151,1.8198391293918907,0.285,0.092,-0.6770023011857538,1.0,50092.25524159203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.515,0.001,0.001,0.001,0.157,0.292,0.391,0.29,0.9128890585687365,0.020373934062285645,0.7101971862215019,0.8415544210757202,1.9285889619514072,-0.12259403257999157,0.3362052224945049,1.2145379898150164,1.8863964094995391,-3.027409840138269,1,0,2.5849507183877756,0.059,2.1309901918158998,-8.93416247115247,0.285,0.411,1.5913380708675882,1.0,35115.7853434633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.001,0.001,0.001,0.001,0.157,0.292,0.391,0.29,1.4342183636837038,0.5301895941954786,0.8900403541593768,1.5357099558387635,2.839934234464208,0.5636621029909128,0.8240404022226007,0.6155372102470581,-0.9065366835771189,0.8896934708691341,0,1,1.5020837543439511,0.371,3.2841371829291903,4.788106495827142,0.182,0.411,1.4367852267737813,1.0,21347.6776700322,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.515,0.001,0.001,0.001,0.157,0.292,0.391,0.29,0.019590534069166554,-1.4710379350608898,0.6903441944728582,0.115033347433805,0.23021878942569707,0.8723747814599747,0.08259641875180473,0.390678043104901,-1.4415547853849593,-1.9589911803813755,1,1,4.386106704432764,0.066,6.487219405544169,-0.32994849841824364,0.176,0.411,-0.31640178853400724,1.0,61643.99501756908,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.004,0.001,0.001,0.001,0.001,0.001,0.391,0.29,0.08048296288373735,0.7413171424341619,0.38517296988976135,0.00305478623466493,0.39370910458046116,-0.5829410263210529,0.044199258834687394,0.4390102646030587,-1.0334059224183,0.08329952807348087,0,1,4.6642496250389245,0.069,4.581133131178529,0.36614528496083915,0.285,0.411,-3.2682398597792996,1.0,21347.6776700322,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.001,0.001,0.001,0.001,0.201,0.001,0.001,0.013,0.001,1.535308479856881,-1.3437638534111616,0.7532834131447426,-0.5490576330285472,3.6724142470774463,0.6171340366599303,0.7657916016595014,1.28461549751492,0.662141943981088,-1.210690254293519,1,1,-5.090834890739975,0.051,6.116878815804278,3.444011933911587,0.182,0.1,1.2506456039111933,1.0,43989.41356039002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.012,0.001,0.001,0.201,0.157,0.292,0.391,0.29,-0.4795534580991122,0.22558768608982244,0.3541181431802135,-0.04083868544248337,-0.7926635808066187,-0.8476764535355767,0.001138435800148231,-0.595155853557155,-3.0606737580071712,0.6575126679271877,0,0,-5.090834890739975,0.059,0.8200524431323055,-0.40390136624224804,0.176,0.1,-0.5881341333068872,0.0,37747.14359880627,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.515,0.001,0.001,0.001,0.001,0.001,0.01,0.001,-0.698644315223675,-0.45988365547476256,0.00036058557742846167,-1.20206923370639,-0.918744510082743,1.8663984632646125,0.25632600892433244,0.09336545554617943,-8.325620310012923,-0.7522950096956709,0,0,5.753432037842524,0.371,5.176171682542673,0.45062555312236485,0.285,0.101,0.20740407926120907,1.0,60813.45724450377,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.011,0.515,0.102,0.001,0.001,0.001,0.002,0.01,0.001,-1.8837138792983734,1.2527478497894258,0.18890087499442748,-1.3015118033501185,-3.4272392309583806,0.8591528807956474,0.0698128936059147,-0.3373934210054284,-0.3968382954823293,0.43145092605649193,0,0,-0.6253216200841569,0.069,1.4553265094225747,-8.93416247115247,0.092,0.101,-0.4373395723427243,0.0,54018.37511457953,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.009,0.001,0.2996677742939713,-0.48111003155209175,0.00036058557742846167,0.2728581709028596,0.7833833277546627,0.08409453548999167,0.12128073435712294,-2.11236417906543,-0.1707694439709146,-0.7293367396975287,1,0,-5.090834890739975,0.051,4.21544530481112,-0.17804550452304635,0.176,0.411,-0.7862429415551703,1.0,43038.75514542304,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.005,0.002,0.001,0.001,0.001,0.001,0.001,0.015,0.001,-0.43555511670197755,-2.663491105759159,0.00036058557742846167,-0.5439566590124767,-0.5497817929532185,-0.9925184995190709,0.5630560464152091,0.6607327772382127,4.388315848894157,-2.5971853779968352,0,0,2.963109858591661,0.054,1.888355204090445,-0.587887774105184,0.176,0.098,-1.1668724992890778,0.0,48859.58975490473,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.005,0.003,0.001,0.001,0.001,0.001,0.001,0.01,0.29,-0.9902196850450771,0.8353408239766819,0.45834981273468456,1.788569247529785,-2.426816665025421,3.670691222322964,0.5969732776299322,-1.9892028049616028,-2.9888052310909696,0.514946667671734,1,0,3.9351237322917845,0.371,-0.6395712436746193,0.5153561108434237,0.172,0.097,-1.0899501019056201,0.0,69358.26995639408,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.004,0.515,0.001,0.001,0.001,0.001,0.001,0.016,0.001,-1.9188099778361307,1.2604924815135423,0.18327015449024175,-1.4482635742954604,-3.459037937912494,-0.659217205465132,0.13934988656457337,-0.6907128422326904,-3.980217100199388,1.2065580264094287,0,0,2.35086316906391,0.371,2.206169990832629,-3.9520882086107094,0.092,0.411,-0.44698527874888433,0.0,63832.38741313559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.002,0.102,0.001,0.001,0.157,0.292,0.391,0.29,-0.9003241580171191,0.11817022438803804,0.7612785049468325,-1.2250960321892006,-1.3438467529079294,0.9464143733558144,0.6375563485174144,0.9042420534631441,-8.325620310012923,-3.027409840138269,1,0,4.867235838081464,0.049,-0.5752483161051276,1.4530874385420594,0.172,0.098,0.053693219992711504,1.0,30299.362354827586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.016,0.001,0.001,0.001,0.001,0.001,0.292,0.012,0.001,-0.759203083570571,-0.8256104232028703,0.36517119422306765,-1.2231941283978025,-1.0421918849657974,0.47799714068787547,0.6278128772201828,-2.3884046217089048,-0.16639855735574421,-1.0327478106113153,0,0,5.728669389913332,0.045,0.21801097170292905,-0.8862812110941887,0.285,0.411,-1.4162421171860755,1.0,59676.36559384021,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.001,0.515,0.001,0.001,0.001,0.001,0.292,0.391,0.001,-1.0247116694844207,0.07435584862343232,0.11586532130235028,1.5501794730317042,-2.4302451386816837,-0.8490680276961604,0.1873925308118472,0.5796385989892678,-4.028080876304517,-0.40532169079598346,0,0,-3.0503556435992145,0.059,0.7814708052606023,-8.93416247115247,0.172,0.101,0.2349091232927979,0.0,45532.450446645635,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.005,0.515,0.001,0.001,0.001,0.001,0.001,0.013,0.001,-1.3038795970953467,-2.0825112204878944,0.021244784990195373,0.7963025422165494,-2.8053454229298733,-0.6754616406614534,0.042824313357312654,1.5419139460277806,-2.2841477163548243,-3.027409840138269,0,0,-2.1559855931704117,0.371,0.5608818373788618,-3.387304777792861,0.093,0.411,1.5227665243496606,0.0,21347.6776700322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.007,0.001,0.001,0.001,0.001,0.001,0.013,0.001,-0.7549478806236055,-1.7035738385722468,0.00036058557742846167,-0.5726534002171271,-1.2252959890028006,-0.3300751389263066,0.47435254027415125,1.1622563956084258,1.5401119498885727,-3.027409840138269,0,0,8.731534644568049,0.054,1.2720694232149592,0.6581695452418668,0.172,0.101,-0.3954379672630073,0.0,62493.92447597054,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.001,0.002,0.001,0.001,0.201,0.001,0.001,0.391,0.001,-0.7544837503188552,-0.5829581711470487,0.20242125129131744,1.2282756985312,-1.7564268029936145,-0.06767081012780225,0.21072644408332192,-0.34041910647463003,-8.325620310012923,-3.027409840138269,0,0,9.271468106229491,0.049,-4.77632058059024,-1.4369690820902423,0.172,0.411,0.35581119001630723,0.0,53729.80222822152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.002,0.003,0.001,0.001,0.001,0.001,0.001,0.017,0.29,-1.4367114773680636,1.144588153079417,0.00036058557742846167,0.5337772619879031,-3.0122416225511506,0.6620026852244394,0.09207899959934446,0.1531687122766734,-1.0538360049629172,2.1085844556203677,1,0,-1.5372284412956345,0.049,3.7036547734022838,-5.055256904281045,0.093,0.411,-1.0919632902973306,0.0,42286.50642537366,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.007,0.515,0.102,0.001,0.001,0.157,0.001,0.007,0.001,0.592685108713997,1.0958171833906378,0.00036058557742846167,-2.1932945864161733,2.1395724776449945,-0.27564587335683094,0.8955419324169569,-1.4344293810337156,-8.325620310012923,1.0149049253854565,1,0,4.528305618224316,0.371,3.794747939037994,2.762930263836353,0.285,0.101,-1.7369294200816805,1.0,36921.04552162515,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001,0.515,0.001,0.001,0.001,0.157,0.292,0.391,0.29,-2.6432592517505693,-0.06699850873204666,0.00803868203629792,-1.5599251430003203,-4.9774841934323115,0.6205432698969778,0.27215381675859757,-0.23926403519256859,-8.325620310012923,-0.9755589262435115,0,0,4.147346747450738,0.051,0.012400275693199125,-8.93416247115247,0.092,0.098,0.15394594385525467,0.0,42040.53981309081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.391,0.001,1.2467003077679448,-1.3248518878406184,0.6279852712830963,1.4212361786618546,2.472180119572107,-3.2469588123036335,0.3542001698052174,-0.14894985524898718,-3.921948762487016,-3.027409840138269,0,1,4.384248827862313,0.065,-0.12536454674605668,-2.969074546073729,0.285,0.101,0.09580915527846753,1.0,50441.78580266978,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.002,0.001,0.001,0.201,0.157,0.292,0.391,0.29,-1.8997979157874467,-0.7848397594165529,0.5537293118853824,-1.2175009461632809,-3.4865067704398918,-1.8402375412859302,0.17160737889437816,-0.5919568954155776,-3.2340568598885184,-3.027409840138269,0,0,-5.090834890739975,0.371,-3.8586042300915144,-8.93416247115247,0.092,0.411,-0.6747386295253786,0.0,53069.37320521285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.006,0.006,0.001,0.001,0.001,0.157,0.292,0.391,0.29,0.4086734407686625,0.5758145758573556,0.7585975489003509,0.44401453914450617,0.9662516575284321,-0.8659054051347361,0.3618315076287758,-0.5071997893842307,1.1217661475271465,-3.027409840138269,0,0,4.006626088117722,0.069,5.97351708969484,3.4406462421604083,0.176,0.098,0.6723480298762825,1.0,56037.2114553335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.006,0.001,0.001,0.001,0.001,0.157,0.292,0.391,0.29,-0.9565415209577711,0.17542103047605123,0.2554218551901329,1.7599329946571098,-2.3462322123438906,-1.6261790630090356,0.2508300567888118,-0.6811773144864236,-2.5353093274668055,0.2803717100833374,1,0,-5.090834890739975,0.059,-4.525856368928756,-8.93416247115247,0.172,0.101,-0.06371355347047532,0.0,52641.25360285696,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.005,0.004,0.001,0.001,0.001,0.001,0.292,0.009,0.29,1.8498240195916442,0.7087162758965401,0.5037142069516168,2.123128660138793,3.5564055650324398,-0.33327908156437525,0.8752785953280624,0.40406544404030853,4.028112235139302,0.38076675077175276,0,1,5.380010643830066,0.049,1.6193104799190765,2.353134072251416,0.285,0.411,-0.0005477009512620157,1.0,55833.08386002118,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.515,0.102,0.001,0.001,0.001,0.001,0.01,0.29,-1.4078127271684155,2.0801521779235927,0.19192075444550094,-1.2978194212638503,-2.4091675182322394,-0.37094727015908996,0.9218968130861633,-1.9105944475754049,-4.126477910328444,1.8811251744702135,0,0,4.678002664026364,0.059,1.775648667356021,-0.9384537003044774,0.172,0.1,-1.8039662421464417,0.0,52293.17021083879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.515,0.001,0.001,0.001,0.157,0.292,0.391,0.29,-0.7197667155251184,0.5104018592627377,0.947429737649333,-0.9577760267048789,-1.0361609255430364,-0.13300705170125282,0.824948813169132,-0.41829359795515314,-8.325620310012923,0.5793268897287728,0,0,1.9171958810346803,0.371,2.628624777819058,-8.93416247115247,0.176,0.411,-0.4417588019215146,0.0,21347.6776700322,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.016,0.001,0.102,0.001,0.001,0.001,0.292,0.391,0.001,0.913557176258146,0.7628492294339785,0.8911872971657668,-0.38464912799287443,2.2923290196838937,1.468551375253998,0.5327601390862237,-1.0664130531501852,-2.068261198964219,1.2042496104293468,1,1,5.92509343776348,0.371,-0.4749480509006636,-8.93416247115247,0.285,0.411,-0.8985439430959717,0.0,21347.6776700322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002,0.515,0.001,0.001,0.001,0.001,0.001,0.017,0.001,0.9911366828184249,-0.5855029004094999,0.1527598837320115,0.7333213565026174,2.1281394810745375,-1.044188634717655,0.001138435800148231,-0.04594899939518638,2.692843362491617,-0.09381433974105347,0,0,2.3567849131183918,0.069,5.978214351552485,-8.93416247115247,0.285,0.098,0.6884586211982504,1.0,67924.25626445055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.002,0.515,0.002,0.001,0.001,0.001,0.292,0.391,0.001,-1.6927846176611947,-2.5082722483322826,0.12317407397870284,1.4161803943277034,-3.821358960147929,1.6992829252938244,0.3984552952652028,0.06262769935159034,-2.1377848912322666,-1.5440178003215281,0,0,-5.090834890739975,0.045,2.4686765180603687,-8.93416247115247,0.092,0.092,1.3994080379022267,0.0,40841.8658684301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.515,0.001,0.001,0.201,0.001,0.292,0.01,0.001,-1.1800480293799889,-1.1819959676754246,0.22288885969132066,-0.811604407341753,-2.065062755310375,-4.422933066786444,0.36964734519621045,-0.5930252542989751,-3.752845843867912,-1.1941211387685244,1,0,5.2644971111922985,0.371,0.16326575757149286,-3.6838924478367456,0.172,0.101,0.7992457776296656,0.0,63782.59645865833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.004,0.515,0.001,0.001,0.001,0.001,0.001,0.011,0.001,-0.5904461897040771,-0.055969899812548685,0.7797864697884549,-0.9438842121032424,-0.7633201253634451,-0.5957781490167541,0.4426303637659956,0.18802237642416816,-5.76141562644232,-0.336348530918024,1,0,-5.090834890739975,0.371,3.524634030662358,-2.6512047644900423,0.176,0.092,0.33241621233326507,0.0,38800.28582210597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.021,0.002,0.102,0.001,0.201,0.001,0.001,0.011,0.001,0.7171890017468961,2.729674916689033,0.6129339372522538,-2.8898342052428405,2.6120111037521605,3.3067636383029813,0.13069509513465694,-2.2553497405406504,1.8191531757139174,3.0496122833742576,0,1,3.344667996094697,0.054,2.24680807015211,-8.93416247115247,0.285,0.411,-2.7934286338888397,1.0,46257.167514371125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.008,0.515,0.001,0.001,0.001,0.001,0.001,0.391,0.001,0.9456208391011509,-0.15819009723748095,0.5540357776971955,-1.5966240621551644,2.7190998202471395,-0.12871931533095854,0.0893492801198536,-0.19793628631930013,0.5160889233443445,-0.21661587464345464,1,1,4.366874722439526,0.069,1.2779667344761658,2.093806064628469,0.285,0.097,0.734376109871842,1.0,55535.129800989685,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.515,0.001,0.001,0.201,0.001,0.292,0.01,0.001,-1.46414855371718,1.72503236903113,0.022100002977000474,-2.6161088017408476,-2.140295031872483,0.6821506528418915,0.31917652333325297,-0.6603897208774084,1.2608060499778508,1.745627101386133,0,0,3.1010381429964067,0.371,1.9066755832539155,-4.825884524503693,0.172,0.101,-0.06379339539083115,1.0,61395.588114157945,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.001,0.515,0.001,0.001,0.001,0.001,0.001,0.391,0.001,-0.7036058022220977,-1.1082996200786814,0.4298403949582569,-0.07928733147574074,-1.2611207642134168,-1.3204485165286692,0.36271104912320484,-0.5704033279916482,-3.5028079548286786,-0.690570227146881,0,0,1.9527225960261236,0.054,3.7646619943272657,-0.9732669974488001,0.172,0.411,1.2989403360931127,0.0,32898.634546684036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.006,0.515,0.001,0.001,0.001,0.001,0.292,0.01,0.001,1.6099484959373778,0.8418948716454555,0.9365311535144194,-0.8539868362043075,3.9223571907701955,-0.96440620332746,0.8879896165952326,-2.016105286675716,-0.020469453959105266,0.49075276286951125,0,0,2.486908609963266,0.045,7.380215656529612,3.9584133207097976,0.182,0.411,-1.0349834255485748,1.0,29929.894390032237,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.515,0.001,0.001,0.001,0.001,0.001,0.391,0.001,-1.6840902078586266,1.5770718635399594,0.2598379618805297,-1.1867659376401238,-3.033640816338749,-0.9888398380837695,0.30360791019166344,-1.7128898412467404,1.4633419612344252,1.3671078006343318,0,0,5.324023669962763,0.054,2.357661645329309,-5.818437304207759,0.285,0.411,-1.3078496094211756,0.0,52897.229946649284,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.515,0.001,0.001,0.001,0.001,0.001,0.011,0.29,-0.6196776371769573,0.682382445160813,0.5190364046848381,-1.043267883444262,-0.7965553948870746,0.8859002713671249,0.522976937587584,1.0972825939754185,3.7826769330501215,0.7548849657148504,0,0,5.406306309703938,0.058,-2.217259167174171,-3.8018608764906814,0.176,0.1,1.7881403600244206,0.0,49148.59014524689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.002,0.003,0.002,0.001,0.201,0.157,0.292,0.391,0.29,0.5547288842148901,-1.620284317510046,0.9535948585475678,-2.3632810071672057,2.108513885173843,-0.28155775557190005,0.7745289511046005,-0.7279874783760121,-1.0981125318855884,-1.218830613368798,0,1,3.605774098766826,0.059,1.9255419224851065,2.9814905664776017,0.285,0.092,0.47292225707469954,1.0,52450.78288622002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.011,0.001,0.001,0.001,0.001,0.001,0.001,0.391,0.29,-0.36086881336223653,-1.4453105392551775,0.6050144138511458,0.5553081044365415,-0.7146402267110632,-0.2676988305541012,0.11321046626548648,-0.41032355336931015,0.7237290558116707,-1.1314235108504398,0,0,1.5271733130669385,0.371,-1.3056578881490397,0.6625660089471885,0.176,0.097,-0.532878920337529,0.0,51696.37428443491,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.005,0.002,0.001,0.001,0.201,0.001,0.001,0.007,0.001,-0.6237254510581625,-0.7985263904185358,0.19752248595824157,-1.0420663640932508,-0.8055789775186676,-0.6064886556456599,0.10328821817899286,-0.09669360656779019,-3.63092967287817,-0.0973018599589885,0,0,-5.090834890739975,0.069,0.3661460269457466,-2.8779081570089673,0.176,0.092,0.5770129496003149,1.0,21347.6776700322,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.016,0.29,-1.6732288254582044,-0.6962166011292977,0.00036058557742846167,1.5442419176683468,-3.8173180335620174,1.6646866173329777,0.32056240234257,0.12072021264137492,-0.8389079111200998,0.0879999657016402,1,0,5.60590620707344,0.069,3.012946946706248,1.1965362965528992,0.092,0.098,1.0772826079807754,0.0,53380.70349864697,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.515,0.001,0.001,0.001,0.157,0.292,0.391,0.29,-1.3129063241959085,1.3487199127768947,0.1920450081854041,3.445497491159599,-3.6074404264236035,2.0207200251249913,0.08911965484495943,-2.0927828467399707,-1.907775477889147,1.2852649576512416,0,0,3.59375505435505,0.371,3.655932064782803,-3.074099403054675,0.092,0.101,0.5680932915740675,0.0,44784.0466400922,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.008,0.007,0.001,0.001,0.001,0.001,0.001,0.013,0.001,-0.3653681481115385,1.5831563691976789,0.34395412501739897,-0.9068446105051609,-0.2922500331916501,-0.8892008747455165,0.03446925012196657,-0.3549476521581119,-3.7102912235790093,1.3189039382821586,0,0,2.7043194817227527,0.371,-2.3574346774523134,-0.5524309291488898,0.176,0.097,-0.05776174077380132,0.0,53938.35775197066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.515,0.102,0.001,0.001,0.001,0.292,0.01,0.001,-1.1592279843281323,-0.32532941734908194,0.00036058557742846167,0.4703199073390253,-2.3992489378205515,-1.3263367220413456,0.47307287958874494,-0.3790382658035094,-1.8052240471763392,-0.14895914448943698,1,0,6.817160996508708,0.371,3.738537769536502,-1.8426040648135396,0.172,0.101,-0.30640112302195016,0.0,57703.939636791336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.008,0.006,0.001,0.001,0.001,0.001,0.292,0.011,0.001,1.5144232036777392,0.41644236805297297,0.747177799625132,1.4944670137131506,3.023882485471104,-0.3168939281336787,0.09612740611832477,0.8380943984422993,1.923016740515664,0.2052650435325982,0,1,3.4698630524650906,0.045,11.820150752790827,-8.93416247115247,0.182,0.411,-0.14050419058993932,1.0,50396.993036799126,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.391,0.001,1.9443698836360197,0.7808671605609635,0.9609158551617917,2.2414492275303983,3.723919127010396,-0.11377885954725857,0.7980903676100009,0.866121815219835,2.3943189464974868,1.2174083603423613,1,1,3.0083595647930776,0.065,3.7298942633105736,-8.93416247115247,0.182,0.411,0.3758893689948912,1.0,55339.86362209456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002,0.004,0.001,0.001,0.001,0.001,0.001,0.391,0.001,2.3418848371002996,0.7893645785082208,0.9001502457486763,0.021339862667873577,5.231195384241218,2.7271698865732734,0.27210832061154355,1.0849938753879516,2.812570482316117,0.9765651541164851,0,1,2.7857624221997574,0.069,0.933822609897923,-8.93416247115247,0.182,0.411,1.894389989936157,1.0,21347.6776700322,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
